NU_ANO;ID_MATRICULA;CO_PESSOA_FISICA;IN_REGULAR;ID_TURMA;CO_ENTIDADE;TP_SITUACAO;IN_CONCLUINTE;IN_TRANSFERIDO
2018;100000001;1000000000;1;10000050;11000007;2;;0
2018;100000002;1000000001;1;10000021;11000002;9;0;0
2018;100000003;1000000002;1;10000020;11000002;5;;0
2018;100000004;1000000004;1;10000117;11000016;9;;0
2018;100000005;1000000005;1;10000092;11000013;;;0
2018;100000006;1000000006;1;10000140;11000019;9;;0
2018;100000007;1000000007;1;10000127;11000018;5;;0
2018;100000008;1000000008;1;10000030;11000004;5;;0
2018;100000009;1000000009;1;10000067;11000009;5;;0
2018;100000010;1000000010;1;10000212;11000030;5;;0
2018;100000011;1000000011;1;10000085;11000012;4;;0
2018;100000012;1000000012;0;10000031;11000004;4;;0
2018;100000013;1000000013;1;10000141;11000020;9;;0
2018;100000014;1000000015;1;10000020;11000002;5;;0
2018;100000015;1000000016;1;10000131;11000018;5;;0
2018;100000016;1000000017;0;10000089;11000012;5;;0
2018;100000017;1000000018;1;10000087;11000012;9;;0
2018;100000018;1000000019;1;10000087;11000012;9;;0
2018;100000019;1000000020;1;10000021;11000002;5;;0
2018;100000020;1000000021;1;10000010;11000001;5;;0
2018;100000021;1000000022;1;10000187;11000026;9;;0
2018;100000022;1000000023;1;10000187;11000026;9;;0
2018;100000023;1000000025;1;10000215;11000030;9;;0
2018;100000024;1000000026;1;10000047;11000006;5;;0
2018;100000025;1000000027;1;10000160;11000022;5;;0
2018;100000026;1000000028;1;10000208;11000029;5;;0
2018;100000027;1000000029;0;10000114;11000016;9;;0
2018;100000028;1000000030;0;10000021;11000002;4;;1
2018;100000029;1000000031;1;10000115;11000016;5;;0
2018;100000030;1000000032;1;10000186;11000026;2;;0
2018;100000031;1000000033;1;10000152;11000021;4;;0
2018;100000032;1000000035;1;10000202;11000028;9;;0
2018;100000033;1000000036;1;10000081;11000011;5;;0
2018;100000034;1000000037;1;10000018;11000002;9;0;0
2018;100000035;1000000038;1;10000157;11000022;4;;0
2018;100000036;1000000039;1;10000124;11000017;;1;0
2018;100000037;1000000040;1;10000216;11000030;5;;0
2018;100000038;1000000041;1;10000019;11000002;5;;0
2018;100000039;1000000042;1;10000137;11000019;5;;0
